marital_status,app_mode,course,daytime_evening,previous_qualification,previous_grade,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,admission_grade,Displaced,special_needs,debtor,fees_to_date,gender,scholarship,enrollment_age,international,unemployment_rate,inflation_rate,gdp,target,enrolled_units,units_evaluations,aproved_units,grade
2,39,9147,1,1,130,1,37,37,9,9,117.9,0,0,0,1,0,0,35,0,10.8,1.4,1.74,Dropout,6,1,0,0
1,1,9147,1,1,124,1,38,19,3,10,128.6,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Enrolled,9,9,6,11.75
1,17,9853,1,1,150,1,19,19,3,4,135,0,0,0,1,0,0,29,0,12.7,3.7,-1.7,Graduate,16,21,15,11.25892857
1,1,9991,0,1,140,1,37,37,9,9,124.6,0,0,0,1,0,0,29,0,15.5,2.8,-4.06,Enrolled,10,21,9,10.825
1,1,9500,1,1,135,1,37,37,7,7,124,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Enrolled,16,16,14,12.77142857
1,1,9500,1,1,143,1,38,19,7,9,129.5,1,0,0,1,0,1,18,0,10.8,1.4,1.74,Graduate,16,16,14,13.79857143
2,39,8014,0,19,100,1,38,19,0,10,111.3,0,0,1,0,0,0,25,0,7.6,2.6,0.32,Graduate,12,13,12,13.41666667
4,39,8014,0,19,133.1,1,37,37,9,9,95,0,0,1,0,0,0,50,0,8.9,1.4,3.51,Dropout,11,17,0,0
2,1,9147,1,1,133.1,1,34,34,0,0,131.8,0,0,0,1,0,0,24,0,7.6,2.6,0.32,Dropout,29,32,27,12.10164836
1,1,9119,1,1,132,1,38,19,5,3,119.1,0,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Dropout,10,19,0,0
1,17,9085,1,1,131,1,38,38,191,174,125.4,1,0,0,1,0,0,20,0,15.5,2.8,-4.06,Graduate,12,26,11,15.06043956
1,16,9003,1,1,147,1,1,37,4,9,140.7,1,0,1,1,0,1,20,0,15.5,2.8,-4.06,Graduate,31,32,31,14.79554656
1,43,9991,0,1,141,1,37,37,9,9,131.9,0,0,0,1,0,0,21,0,9.4,-0.8,-3.12,Dropout,20,37,11,11.95
1,39,9238,1,1,160,1,38,1,9,3,124,0,0,1,1,1,0,28,0,10.8,1.4,1.74,Enrolled,14,32,8,10.5
1,1,9254,1,1,135,1,38,37,9,7,139.2,0,0,0,1,1,1,19,0,12.4,0.5,1.79,Graduate,12,12,12,13.08333333
1,1,9500,1,1,133,1,37,37,9,7,121.8,0,0,0,1,1,1,18,0,9.4,-0.8,-3.12,Graduate,16,16,16,12.93875
1,17,171,1,1,142,1,37,37,9,9,132.9,0,0,0,1,1,0,22,0,12.7,3.7,-1.7,Graduate,0,0,0,0
1,44,9003,1,39,130,1,37,37,9,10,130,0,0,0,1,1,0,25,0,15.5,2.8,-4.06,Dropout,12,14,0,0
2,39,9500,1,1,133.1,1,37,37,9,9,130.1,0,0,0,0,1,0,37,0,11.1,0.6,2.02,Dropout,14,19,10,12.94
1,39,9500,1,1,133.1,1,37,37,7,7,124.5,0,0,0,0,1,0,38,0,11.1,0.6,2.02,Dropout,14,22,9,11.99625
2,39,9670,1,1,130,1,19,38,9,9,162.3,0,0,0,1,1,0,36,0,13.9,-0.3,0.79,Dropout,12,25,8,11.36666667
1,1,9500,1,1,149,1,19,1,9,9,137.8,1,0,0,1,1,0,18,0,12.7,3.7,-1.7,Graduate,16,16,14,13
1,1,9670,1,1,130,1,1,1,0,0,119.5,0,0,0,0,1,0,19,0,9.4,-0.8,-3.12,Dropout,11,5,0,0
1,39,9130,1,1,150,1,1,1,4,10,110,0,0,1,1,1,0,24,0,9.4,-0.8,-3.12,Dropout,10,21,5,12.41666667
1,1,9238,1,1,106,1,1,1,3,3,105,0,0,0,1,1,0,20,0,11.1,0.6,2.02,Graduate,12,18,10,11.58333333
1,1,171,1,1,162,1,37,37,9,9,142.8,1,0,0,1,1,0,21,0,12.7,3.7,-1.7,Dropout,0,0,0,0
2,43,9991,0,1,120,1,37,37,9,9,128.2,1,0,0,1,1,0,32,0,7.6,2.6,0.32,Dropout,10,10,0,0
2,39,9991,0,19,133.1,1,38,38,7,8,120,0,0,0,1,1,0,39,0,12.7,3.7,-1.7,Dropout,10,14,1,5
1,7,9119,1,3,130,1,37,37,9,9,130,0,0,0,0,1,0,33,0,12.7,3.7,-1.7,Dropout,10,11,0,0
1,17,9670,1,1,128,1,37,38,5,8,121.7,0,0,0,1,1,1,20,0,9.4,-0.8,-3.12,Graduate,10,10,9,11.575
1,1,9003,1,1,124,1,38,19,9,7,116,0,0,0,1,1,0,19,0,16.2,0.3,-0.92,Graduate,12,18,12,14.8
2,39,9991,0,1,133.1,1,37,37,5,8,133.2,0,0,0,0,1,0,43,0,13.9,-0.3,0.79,Dropout,10,25,5,11.15
2,43,9991,0,1,114,1,37,37,7,8,116.7,0,0,0,1,1,0,49,0,16.2,0.3,-0.92,Dropout,10,16,8,12.46666667
1,1,9773,1,1,140,1,38,38,5,7,126.4,1,0,0,1,1,1,18,0,12.7,3.7,-1.7,Graduate,12,14,12,13.08333333
1,39,9003,1,1,160,1,1,37,191,193,140,0,0,0,1,1,0,27,0,11.1,0.6,2.02,Enrolled,12,12,0,0
1,1,9147,1,1,122,1,1,19,9,9,120.3,1,0,0,1,1,1,19,0,8.9,1.4,3.51,Dropout,10,17,10,13.1
1,39,9070,1,1,140,1,37,37,9,10,118,0,0,1,1,1,1,45,0,16.2,0.3,-0.92,Dropout,12,12,6,6.75
1,15,9670,1,1,160,1,37,12,9,9,149.5,1,0,0,0,1,0,19,0,13.9,-0.3,0.79,Graduate,12,14,12,13
1,44,9003,1,39,130,1,1,3,9,6,130,0,0,0,1,1,1,21,0,13.9,-0.3,0.79,Graduate,12,23,10,11.73214286
1,1,9670,1,1,141,1,1,1,5,9,126.3,0,0,0,1,1,1,18,0,13.9,-0.3,0.79,Graduate,12,15,11,12.58333333
1,17,9147,1,1,127,1,37,37,5,7,116.2,0,0,0,1,1,0,18,0,9.4,-0.8,-3.12,Dropout,10,23,0,0
1,17,9254,1,1,126,1,37,37,5,1,126,0,0,0,0,1,0,29,0,9.4,-0.8,-3.12,Dropout,12,18,0,0
1,1,9670,1,1,131,1,1,1,4,9,122.3,0,0,0,1,1,0,19,0,9.4,-0.8,-3.12,Graduate,10,11,10,11.55
1,1,9147,1,1,130,1,19,19,9,7,119.5,1,0,0,1,1,1,18,0,12.4,0.5,1.79,Enrolled,10,13,8,11.75
1,44,9070,1,39,130,1,1,1,9,9,131.8,0,0,0,1,1,1,22,0,12.4,0.5,1.79,Graduate,16,17,15,12.33035715
1,17,9500,1,1,140,1,1,1,4,3,130.7,1,0,0,1,1,1,18,0,11.1,0.6,2.02,Dropout,15,18,15,12.7620635
1,44,9130,1,39,140,1,1,19,4,7,140,0,0,0,1,1,0,20,0,13.9,-0.3,0.79,Enrolled,12,23,7,13.7
1,1,171,1,1,140,1,19,19,1,1,129.5,1,0,0,1,1,0,20,0,10.8,1.4,1.74,Dropout,0,0,0,0
4,39,9670,1,19,133.1,1,37,37,9,7,130,0,0,1,1,1,1,29,0,11.1,0.6,2.02,Dropout,12,23,1,7
1,39,9670,1,1,120,1,11,11,90,4,114,1,0,0,1,1,0,29,0,7.6,2.6,0.32,Dropout,10,18,7,11.45833333
1,43,9773,1,1,121,1,1,1,4,5,121,1,0,0,1,1,0,23,0,9.4,-0.8,-3.12,Enrolled,12,23,5,12.125
1,17,171,1,1,123,1,3,12,2,9,116.4,1,0,1,1,1,0,19,0,10.8,1.4,1.74,Dropout,0,0,0,0
1,1,9119,1,1,136,1,38,38,9,9,121.7,1,0,0,1,1,0,18,0,7.6,2.6,0.32,Dropout,10,21,1,6
2,42,9254,1,1,136,1,2,2,134,112,130,1,0,0,1,1,0,22,0,7.6,2.6,0.32,Dropout,12,25,6,12
1,43,9991,0,1,120,1,37,37,9,9,120,1,0,1,1,1,0,34,0,10.8,1.4,1.74,Dropout,20,20,13,11.60714286
1,43,9991,0,4,160,1,3,3,2,1,125,0,0,0,1,1,0,26,0,13.9,-0.3,0.79,Graduate,10,14,10,13.15714286
1,17,171,1,1,125,1,37,37,7,9,134.1,1,0,0,1,1,0,24,0,11.1,0.6,2.02,Dropout,34,44,25,11.44642857
1,1,9670,1,1,146,1,1,1,9,8,149.5,1,0,0,1,1,1,17,0,11.1,0.6,2.02,Graduate,12,16,12,14.15178571
1,43,9670,1,1,117,1,3,3,4,4,113.2,0,0,0,1,1,0,21,0,9.4,-0.8,-3.12,Enrolled,10,21,5,10.16666667
2,39,9991,0,1,150,1,1,4,4,2,146,0,0,0,1,1,0,34,0,12.7,3.7,-1.7,Enrolled,10,10,10,14.4
1,44,9003,1,39,140,1,19,38,6,7,140,1,0,0,1,1,0,19,0,12.4,0.5,1.79,Graduate,12,17,12,13.10714286
2,39,9003,1,1,111,1,1,3,4,2,162.4,0,0,1,0,1,0,49,0,8.9,1.4,3.51,Dropout,19,23,10,11.4
1,43,9500,1,1,120,1,2,4,4,5,136.6,0,0,0,1,1,0,23,0,13.9,-0.3,0.79,Dropout,14,28,11,12.07
1,18,9119,1,1,111,1,1,19,9,8,111,1,0,0,1,1,0,18,0,12.4,0.5,1.79,Dropout,10,19,7,12.9
1,1,9500,1,1,118,1,12,1,4,10,115.7,0,0,0,1,1,0,20,0,13.9,-0.3,0.79,Enrolled,15,18,12,13.0875
1,1,9670,1,1,106,1,3,1,2,3,105.7,1,0,0,1,1,0,19,0,8.9,1.4,3.51,Graduate,12,15,11,13.56666667
1,42,9003,1,39,120,1,3,1,2,6,128.2,1,0,0,1,1,0,24,0,16.2,0.3,-0.92,Enrolled,19,25,17,13.22222222
1,1,9147,1,1,151,1,1,38,4,7,137,1,0,0,1,1,0,18,0,8.9,1.4,3.51,Graduate,10,10,10,14.2
2,39,9254,1,19,133.1,1,34,34,0,0,120,0,0,1,0,1,0,45,0,9.4,-0.8,-3.12,Dropout,12,24,0,0
1,39,9991,0,1,120,1,34,34,0,0,120.5,1,0,0,1,1,0,30,0,7.6,2.6,0.32,Dropout,10,10,2,5.5
1,51,9991,0,39,120,1,1,4,4,10,118.1,0,0,0,1,1,0,28,0,8.9,1.4,3.51,Dropout,28,30,22,11.66666667
1,39,9991,0,1,110,1,37,37,9,9,139,0,0,0,1,1,0,40,0,12.7,3.7,-1.7,Dropout,10,0,0,0
1,39,9147,1,19,133.1,1,38,19,4,10,116.3,0,0,0,0,1,0,32,0,10.8,1.4,1.74,Dropout,10,14,0,0
1,17,9254,1,1,118,1,19,37,5,5,120.5,1,0,0,1,1,0,19,0,7.6,2.6,0.32,Dropout,12,24,8,11.375
1,1,9070,1,1,139,1,1,19,3,9,134.9,1,0,0,1,1,0,20,0,16.2,0.3,-0.92,Graduate,12,14,12,12.91666667
1,17,9119,1,1,130,1,1,3,4,2,123,0,0,0,1,1,0,18,0,9.4,-0.8,-3.12,Dropout,10,17,1,5
1,17,9670,1,1,132,1,38,37,9,9,122.9,0,0,0,0,1,0,20,0,10.8,1.4,1.74,Dropout,12,15,8,12.25
1,39,9991,0,1,100,1,37,38,9,4,140,0,0,0,1,1,0,39,0,15.5,2.8,-4.06,Enrolled,10,14,8,12.5
1,17,9085,1,1,120,1,19,38,4,8,122.5,0,0,0,0,1,0,19,0,11.1,0.6,2.02,Enrolled,12,22,10,13.63333334
1,39,9991,0,12,133.1,1,37,37,9,9,121.5,0,0,0,1,1,0,38,0,7.6,2.6,0.32,Enrolled,10,20,5,10.91666667
1,17,9500,1,1,156,1,19,37,4,9,132.3,1,0,0,1,1,1,18,0,7.6,2.6,0.32,Graduate,14,14,12,13.26666667
1,17,9500,1,1,143,1,19,38,9,6,131.5,1,0,0,1,1,1,18,0,13.9,-0.3,0.79,Graduate,15,16,15,13.35
2,43,9130,1,9,133.1,1,34,34,0,0,128.2,0,0,0,1,1,0,28,0,7.6,2.6,0.32,Dropout,10,14,0,0
1,39,9670,1,1,140,1,37,37,9,9,148,1,0,0,0,1,0,31,0,12.7,3.7,-1.7,Dropout,12,20,0,0
1,1,9500,1,1,127,1,2,19,3,9,121.5,0,0,0,1,1,0,23,0,7.6,2.6,0.32,Graduate,14,14,12,13.48333333
1,1,9500,1,1,135,1,38,19,194,193,135.4,1,0,0,1,1,0,21,0,11.1,0.6,2.02,Enrolled,15,21,11,12.3625
1,39,9238,1,19,133.1,1,37,37,9,9,139,0,0,1,0,1,0,33,0,16.2,0.3,-0.92,Dropout,11,14,0,0
1,43,9147,1,1,120,1,37,37,5,3,113.4,0,0,0,1,1,0,22,0,12.7,3.7,-1.7,Dropout,10,18,6,12.33333333
1,44,9119,1,39,150,1,19,37,9,9,150,1,0,1,1,1,0,20,0,12.4,0.5,1.79,Dropout,10,13,10,17.10714286
1,17,9670,1,1,123,1,37,38,3,3,122,0,0,1,1,1,0,19,0,8.9,1.4,3.51,Enrolled,12,16,11,13.18333334
1,44,9085,1,39,150,1,38,38,4,1,150,1,0,0,1,1,0,20,0,16.2,0.3,-0.92,Graduate,12,18,12,13.47142857
1,39,9254,1,12,133.1,1,37,37,5,7,119.3,1,0,0,1,1,0,25,0,9.4,-0.8,-3.12,Enrolled,12,18,10,11.48333334
1,39,9003,1,1,130,1,1,1,9,4,140,0,0,0,0,1,0,25,0,13.9,-0.3,0.79,Dropout,12,0,0,0
1,1,9070,1,1,140,1,4,19,2,10,125,1,0,0,1,1,0,19,0,9.4,-0.8,-3.12,Enrolled,12,15,12,12.40476191
1,1,9670,1,1,141,1,2,1,2,4,140.7,1,0,0,1,1,0,20,0,7.6,2.6,0.32,Graduate,10,11,9,13.55
2,39,9500,1,19,133.1,1,19,19,4,4,100,0,0,0,1,1,0,33,0,16.2,0.3,-0.92,Enrolled,14,16,5,6.53
1,17,9773,1,1,146,1,1,37,5,5,146.7,1,0,0,1,1,0,19,0,7.6,2.6,0.32,Graduate,12,15,12,13.72916667
1,39,9130,1,19,133.1,1,34,34,99,99,96,0,0,0,1,1,0,31,0,7.6,2.6,0.32,Dropout,10,10,0,0
1,44,9119,1,39,160,1,3,38,2,3,160,0,0,1,0,1,0,24,0,8.9,1.4,3.51,Dropout,13,13,4,16
1,44,9119,1,39,130,1,19,3,3,4,130,0,0,1,0,1,0,23,0,15.5,2.8,-4.06,Dropout,10,10,0,0
2,39,9991,0,1,160,1,1,3,1,2,130,0,0,0,0,1,1,26,0,9.4,-0.8,-3.12,Dropout,10,23,6,10.66666667
2,43,9070,1,2,140,1,37,37,6,6,140,1,0,0,1,1,0,38,0,16.2,0.3,-0.92,Graduate,36,36,36,14.5
1,1,9119,1,1,126,1,19,19,7,3,116.6,1,0,0,1,1,1,20,0,8.9,1.4,3.51,Graduate,10,13,10,13.9
1,17,9119,1,1,118,1,1,19,9,9,120.5,1,0,0,1,1,0,20,0,12.4,0.5,1.79,Graduate,10,21,8,13.45238095
1,39,9085,1,19,133.1,1,3,1,2,5,103,0,0,0,1,1,0,25,0,10.8,1.4,1.74,Dropout,12,0,0,0
1,17,9070,1,1,121,1,1,19,144,144,111.9,1,0,0,1,1,0,19,0,8.9,1.4,3.51,Graduate,12,19,9,11.6
1,17,9119,1,1,148,1,1,38,4,5,148.7,0,0,0,1,1,0,18,0,8.9,1.4,3.51,Graduate,10,14,10,16.1
1,43,9991,0,12,133.1,1,12,12,9,9,120,0,0,0,1,1,0,28,0,10.8,1.4,1.74,Dropout,24,26,12,10.44285715
1,1,9119,1,1,140,1,19,19,9,9,125.7,1,0,0,1,1,0,18,0,9.4,-0.8,-3.12,Enrolled,10,10,0,0
1,1,9254,1,1,132,1,1,38,9,9,120.1,1,0,0,1,1,1,20,0,8.9,1.4,3.51,Graduate,12,15,12,13.36904762
1,1,9130,1,1,140,1,4,3,3,3,127.8,0,0,0,1,1,0,18,0,11.1,0.6,2.02,Graduate,12,16,12,14.57142857
1,17,9147,1,1,112,1,1,1,3,3,106.4,1,0,0,1,1,0,19,0,12.4,0.5,1.79,Graduate,10,13,9,10.35
1,42,9500,1,1,100,1,19,19,9,9,100,0,0,1,1,1,0,24,0,12.7,3.7,-1.7,Dropout,16,32,4,10.25
1,17,9085,1,1,126,1,1,3,5,5,123.9,1,0,0,1,1,0,21,0,10.8,1.4,1.74,Dropout,12,0,0,0
1,1,9670,1,1,150,1,3,37,4,7,139.5,0,0,0,1,1,1,20,0,12.7,3.7,-1.7,Graduate,12,13,12,14.83333333
1,44,9003,1,39,150,1,19,1,9,8,150,1,0,0,1,1,0,21,0,13.9,-0.3,0.79,Graduate,12,18,10,13.1125
2,1,9556,1,1,144,1,19,19,193,144,139.8,0,0,1,1,1,0,24,0,10.8,1.4,1.74,Graduate,15,17,14,12.96428571
1,39,9991,0,1,133.1,1,38,37,9,9,154.4,0,0,0,1,1,0,27,0,10.8,1.4,1.74,Dropout,10,0,0,0
1,17,9147,1,1,120,1,37,38,9,9,115.5,1,0,1,0,1,0,19,0,8.9,1.4,3.51,Enrolled,10,17,9,11.5
1,39,8014,0,1,133.1,1,3,19,4,7,119,0,0,0,1,1,0,39,0,8.9,1.4,3.51,Graduate,16,18,16,13.18253968
1,39,33,1,1,133.1,1,19,37,9,9,96.1,0,0,0,1,1,0,25,0,12.4,0.5,1.79,Dropout,14,25,4,13.25
1,7,171,1,3,130,1,1,2,9,2,130,0,0,0,0,1,0,18,0,9.4,-0.8,-3.12,Dropout,0,0,0,0
1,43,9070,1,1,133,1,1,2,9,2,128.8,0,0,0,1,1,0,19,0,10.8,1.4,1.74,Graduate,24,24,24,13.08333333
1,18,9773,1,1,124,1,38,37,9,8,126.8,0,0,0,1,1,1,21,0,13.9,-0.3,0.79,Graduate,12,14,9,13.91666667
1,7,9991,0,40,130,1,1,3,4,2,130,0,0,0,1,1,0,27,0,8.9,1.4,3.51,Dropout,10,0,0,0
1,1,9147,1,1,124,1,1,1,5,3,116.7,1,0,0,1,1,0,19,0,7.6,2.6,0.32,Enrolled,10,12,0,0
1,17,9500,1,1,132,1,3,1,2,7,125.5,1,0,0,1,1,0,18,0,10.8,1.4,1.74,Enrolled,16,16,14,13.15428571
1,7,9670,1,3,110,1,27,37,3,3,110,1,0,0,1,1,0,27,0,9.4,-0.8,-3.12,Dropout,23,23,15,12.75
1,1,9773,1,1,127,1,19,38,8,3,133.7,1,0,1,1,1,0,18,0,12.7,3.7,-1.7,Dropout,12,13,11,12.4
1,1,9130,1,1,130,1,2,3,9,1,117.6,0,0,0,1,1,0,19,0,9.4,-0.8,-3.12,Enrolled,10,22,7,11.45
1,44,9003,1,39,140,1,19,38,9,10,140,0,0,0,1,1,0,19,0,13.9,-0.3,0.79,Dropout,12,24,4,12.625
1,44,9003,1,39,150,1,19,1,1,1,150,0,0,0,1,1,0,22,0,15.5,2.8,-4.06,Enrolled,12,24,6,13.04166667
1,16,9238,1,1,133,1,19,38,4,5,133.7,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate,12,12,12,12.83333333
1,16,9773,1,1,109,1,37,37,9,3,137,1,0,0,1,0,1,18,0,10.8,1.4,1.74,Graduate,12,15,11,12.73333334
1,43,9147,1,1,133.1,1,4,19,2,1,128.2,0,0,0,1,0,0,23,0,9.4,-0.8,-3.12,Dropout,17,25,17,14.79545455
1,18,171,1,1,133,1,1,4,9,5,129.2,1,0,1,0,1,0,20,0,9.4,-0.8,-3.12,Dropout,0,0,0,0
1,17,9773,1,1,134,1,2,1,3,3,129.5,1,0,0,1,1,0,18,0,16.2,0.3,-0.92,Graduate,12,14,12,12.91666667
1,1,9773,1,1,125,1,19,19,9,7,129.6,1,0,0,1,1,0,18,0,12.4,0.5,1.79,Graduate,12,14,12,12.83333333
1,17,9119,1,1,135,1,1,19,141,193,121.7,1,0,0,1,1,0,18,0,8.9,1.4,3.51,Enrolled,10,16,8,11.9
1,17,9773,1,1,132,1,19,1,9,9,141.8,1,0,0,1,1,0,20,0,12.7,3.7,-1.7,Graduate,12,12,12,12
1,1,9773,1,1,135,1,3,1,2,4,129.8,1,0,0,1,1,0,20,0,15.5,2.8,-4.06,Graduate,12,17,8,12.775
1,44,9070,1,39,100,1,1,1,4,4,106,0,0,0,1,1,0,21,0,12.4,0.5,1.79,Dropout,16,16,10,11.4
1,43,171,1,1,144,1,19,19,9,4,121.6,0,0,0,1,1,0,22,0,13.9,-0.3,0.79,Enrolled,0,0,0,0
1,17,9119,1,1,125,1,19,1,5,4,121.5,1,0,0,1,1,0,20,0,11.1,0.6,2.02,Dropout,10,14,10,15.18571429
1,1,171,1,1,133.1,1,1,37,9,9,117,0,0,1,1,1,0,19,0,15.5,2.8,-4.06,Enrolled,0,0,0,0
1,44,9119,1,39,130,1,38,19,9,5,130,1,0,0,1,1,0,19,0,12.4,0.5,1.79,Enrolled,10,19,5,12.05
1,17,9670,1,1,117,1,1,1,4,4,117.7,1,0,0,1,1,0,20,0,8.9,1.4,3.51,Graduate,12,16,12,14.26190477
1,44,9085,1,39,140,1,19,37,5,7,140,1,0,0,1,1,0,19,0,12.4,0.5,1.79,Dropout,12,26,6,12.25
1,1,9119,1,1,132,1,1,12,3,3,133.1,1,0,0,1,1,0,19,0,11.1,0.6,2.02,Dropout,11,17,5,11.25
1,15,9119,1,1,133.1,41,2,2,2,2,100,0,0,1,1,1,0,24,1,8.9,1.4,3.51,Enrolled,14,16,13,12.48809524
1,17,9670,1,1,132,1,19,1,5,4,119.1,0,0,1,1,1,0,18,0,10.8,1.4,1.74,Dropout,12,17,7,11.90476191
1,1,9119,1,1,148,1,19,19,9,8,129.8,0,0,0,0,1,1,18,0,8.9,1.4,3.51,Enrolled,10,12,10,14.6
1,1,9238,1,1,133,1,19,38,9,7,131.3,1,0,1,1,0,0,18,0,8.9,1.4,3.51,Dropout,12,14,10,12.7
1,17,9773,1,1,143,1,1,1,7,7,136.7,1,0,0,1,0,0,18,0,8.9,1.4,3.51,Graduate,12,12,12,13.16666667
1,17,9238,1,1,143,1,19,37,9,9,126.2,1,0,0,1,0,1,21,0,12.4,0.5,1.79,Graduate,12,14,12,13.41666667
1,15,9085,1,1,133.1,41,37,37,9,9,109.6,0,0,0,1,0,0,18,1,11.1,0.6,2.02,Dropout,12,28,9,11.625
1,1,9500,1,1,141,1,1,19,3,3,131.9,1,0,0,1,0,1,18,0,11.1,0.6,2.02,Graduate,15,15,15,15.59758929
1,1,9238,1,1,140,1,19,37,9,9,140.7,1,0,0,1,0,1,18,0,10.8,1.4,1.74,Graduate,12,12,12,14.58333333
1,18,8014,0,1,134,1,3,19,2,4,120.7,1,0,0,1,0,0,23,0,13.9,-0.3,0.79,Dropout,12,14,4,5.5
1,1,9147,1,1,118,1,3,19,2,4,113.8,1,0,0,1,0,0,21,0,8.9,1.4,3.51,Graduate,10,18,7,11.70833333
1,1,9238,1,1,135,1,19,38,7,5,121,0,0,0,1,0,0,20,0,9.4,-0.8,-3.12,Enrolled,12,26,2,11.5
1,17,8014,0,1,119,1,34,34,0,0,112.4,1,0,0,1,0,0,26,0,7.6,2.6,0.32,Dropout,13,29,9,11.28571429
1,1,9773,1,1,145,1,1,19,4,4,131,1,0,0,1,0,1,18,0,7.6,2.6,0.32,Enrolled,12,16,11,11.68333334
1,1,171,1,1,143,1,3,37,9,9,142.7,1,0,0,1,0,0,18,0,16.2,0.3,-0.92,Dropout,0,0,0,0
1,1,9670,1,1,123,1,19,19,9,8,125.5,0,0,0,0,0,1,19,0,8.9,1.4,3.51,Graduate,12,13,12,14.05952381
1,1,9500,1,1,108,1,19,1,9,3,107.8,1,0,0,1,0,1,20,0,13.9,-0.3,0.79,Graduate,15,19,13,12.67857143
1,1,9773,1,1,117,1,38,19,7,7,110.4,1,0,1,0,0,0,19,0,16.2,0.3,-0.92,Dropout,12,17,8,11.25
1,44,9238,1,39,140,1,37,19,191,102,136.1,1,0,1,1,0,0,21,0,12.4,0.5,1.79,Enrolled,12,14,5,12.25
1,39,9254,1,1,170,1,37,37,4,6,138.3,0,0,0,1,0,0,33,0,10.8,1.4,1.74,Graduate,19,28,16,12.70833333
1,1,9085,1,1,157,1,3,38,4,6,142.3,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate,10,13,8,12.75
1,42,9500,1,6,141,1,37,1,9,4,145,0,0,0,1,0,0,21,0,7.6,2.6,0.32,Graduate,42,66,36,14.93333333
1,1,9773,1,1,125,1,3,19,2,3,125.7,1,0,0,1,0,0,19,0,8.9,1.4,3.51,Graduate,12,13,12,12.33333333
4,39,9853,1,19,133.1,1,38,19,9,9,108,0,0,1,0,0,0,33,0,8.9,1.4,3.51,Enrolled,14,15,13,12.76190477
2,1,9500,1,1,143,1,38,38,5,5,128.7,1,0,0,1,0,0,18,0,15.5,2.8,-4.06,Graduate,15,18,15,14.1825
1,1,9670,1,1,142,1,1,19,4,4,128,0,0,0,1,0,1,18,0,11.1,0.6,2.02,Graduate,12,15,12,13.64285715
1,1,9773,1,1,150,1,19,38,4,4,146.5,1,0,0,1,0,1,20,0,11.1,0.6,2.02,Graduate,12,13,12,13.08333333
1,1,9254,1,1,112,1,37,37,6,6,106.1,1,0,0,0,0,0,20,0,11.1,0.6,2.02,Dropout,12,0,0,0
1,17,8014,0,1,133.1,1,19,1,1,1,118,0,0,0,1,0,1,20,0,10.8,1.4,1.74,Graduate,12,18,11,12.83333333
1,17,9085,1,1,125,1,1,37,4,9,117,1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate,10,14,9,12.66666667
1,1,9238,1,1,121,1,38,37,8,8,115.4,1,0,0,1,0,1,19,0,13.9,-0.3,0.79,Graduate,12,13,12,11.77380952
1,17,9238,1,1,133.1,1,41,1,2,3,117,1,0,0,1,0,0,21,0,11.1,0.6,2.02,Graduate,12,15,12,12.54761905
1,39,9085,1,1,133.1,1,3,3,4,2,144.9,1,0,0,1,0,0,26,0,12.4,0.5,1.79,Enrolled,12,30,7,12.275
1,17,9238,1,1,135,1,37,37,8,6,127,0,0,0,1,0,0,21,0,16.2,0.3,-0.92,Dropout,12,0,0,0
1,1,9500,1,1,132,1,19,38,5,5,118,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate,16,16,14,12.32857143
5,39,9853,1,19,133.1,1,37,37,9,8,118,0,0,0,1,0,0,27,0,12.4,0.5,1.79,Dropout,14,24,7,10.83333333
1,43,9070,1,1,135,1,1,38,3,9,126.4,1,0,0,1,0,1,20,0,15.5,2.8,-4.06,Graduate,24,24,23,12.98863637
1,43,9670,1,39,110,1,19,3,7,10,110,0,0,0,1,0,0,21,0,16.2,0.3,-0.92,Enrolled,12,16,9,12.54166667
1,17,9556,1,1,133,1,38,37,9,9,124.4,1,0,0,1,0,1,18,0,15.5,2.8,-4.06,Graduate,15,15,15,14.2125
1,44,9085,1,39,140,1,1,19,9,9,140,1,0,0,1,0,0,20,0,16.2,0.3,-0.92,Enrolled,12,24,11,12.17777778
1,1,9773,1,1,135,1,1,19,4,10,129.4,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate,12,13,12,12.5
1,44,9238,1,39,140,1,1,1,3,5,141.7,0,0,0,1,0,1,20,0,13.9,-0.3,0.79,Graduate,12,12,12,12.83333333
1,1,9085,1,1,144,1,1,19,4,10,132.1,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,Graduate,10,17,6,12.83333333
1,1,9500,1,1,122,1,37,3,9,2,116.8,1,0,0,1,0,0,20,0,13.9,-0.3,0.79,Graduate,15,16,13,13.87142857
1,1,9991,0,1,143,1,19,37,5,8,135,0,0,0,1,0,1,20,0,10.8,1.4,1.74,Graduate,10,11,10,12.61666667
1,44,9085,1,39,150,1,38,1,5,5,150,0,0,0,1,0,0,20,0,12.7,3.7,-1.7,Enrolled,10,17,6,12.875
