marital_status,course,daytime_evening,previous_qualification,previous_grade,nationality,admission_grade,special_needs,gender,scholarship,enrollment_age,international,enrolled_units,units_evaluations,aproved_units,grade
1,9254,1,1,150,1,142.7,0,0,0,18,0,12,21,7,11.16666667
1,9147,1,3,130,1,130,0,0,0,25,0,10,0,0,0
1,9500,1,1,136,1,120.8,0,0,0,19,0,28,44,14,12.19230769
1,9254,1,1,131,1,130.3,0,0,1,18,0,12,13,12,12.58333333
1,9147,1,1,130,1,119.9,0,0,1,19,0,10,14,10,12.35416667
1,9238,1,1,108,1,110.5,0,0,1,22,0,12,12,12,12.33333333
1,9003,1,39,160,1,160,0,0,0,21,0,12,23,12,13.14285715
1,9085,1,1,113,1,118.6,0,0,1,21,0,12,14,12,14.58333333
1,9853,1,1,113,1,112.3,0,0,1,20,0,14,14,14,12.5
2,9147,1,1,137,1,124.4,0,0,0,19,0,10,16,7,11.48214286
1,9500,1,1,148,1,125,0,0,0,18,0,14,14,12,13.9
1,9500,1,1,130,1,105.8,0,0,0,26,0,14,23,6,12.91666667
1,9147,1,2,133.1,1,121.5,0,0,0,31,0,29,31,24,12.08041959
1,9238,1,1,138,1,134.2,0,0,1,18,0,12,13,12,14.65476191
4,9147,1,3,130,1,130,0,0,0,35,0,10,10,0,0
1,9085,1,1,127,1,122.8,0,0,0,19,0,10,19,5,12.91666667
1,9238,1,1,115,1,108.7,0,0,1,19,0,12,17,11,10.75714286
1,9500,1,1,147,1,136.7,0,0,0,18,0,15,16,15,14.47563493
1,9085,1,1,132,1,119.1,0,0,0,20,0,12,24,12,12.54285715
1,171,1,1,146,1,151.3,0,0,1,19,0,23,28,23,13
1,9238,1,1,109,1,108.3,0,0,1,21,0,12,23,7,11.45
1,9853,1,1,133,1,127.4,0,0,1,18,0,14,14,14,12.5
1,9500,1,1,124,1,124,0,0,0,23,0,16,16,16,12.88625
1,9070,1,1,133.1,1,155,0,0,1,21,0,12,13,11,12.83333333
1,9147,1,1,121,1,114,0,0,1,19,0,10,13,10,11.7
1,9147,1,1,129,1,118.9,0,0,0,19,0,10,18,7,13.65
1,9085,1,42,160,1,160,0,0,0,20,0,20,24,20,13.83730159
1,9147,1,1,131,1,126.1,0,0,0,18,0,10,14,4,6.625
1,9500,1,1,150,1,136.5,0,0,1,18,0,16,16,16,14.50125
2,9500,1,1,130,1,122.3,0,0,0,19,0,14,14,12,14.35
1,9070,1,1,133.1,1,128,0,0,1,21,0,12,12,12,11.91666667
1,9238,1,1,154,1,156.5,1,0,1,18,0,12,14,12,13.19047619
1,9670,1,1,126,1,125.7,0,0,0,20,0,12,19,11,13.58571429
1,9773,1,1,150,1,143,0,0,0,18,0,12,12,11,13.33333333
1,9500,1,1,141,1,131.9,0,0,1,18,0,15,16,15,13.7975
2,9991,0,1,134,1,113.7,0,0,0,32,0,10,14,9,10.725
1,9853,1,1,134,1,121.1,0,0,0,19,0,12,16,10,12
1,9500,1,1,139,1,130.3,0,0,1,18,0,16,16,16,14.15375
1,9500,1,1,136,1,123.3,0,0,0,18,0,16,16,0,0
1,9773,1,1,110,1,117.4,0,0,0,20,0,12,13,12,13.33333333
1,9670,1,1,135,1,140.3,0,0,0,19,0,12,13,10,13.71428571
1,9500,1,1,129,1,120,0,0,0,19,0,16,16,14,12.45428571
1,9147,1,1,139,1,133.4,0,0,0,18,0,10,19,1,5.5
1,9500,1,1,137,1,126.7,0,0,0,18,0,15,0,0,0
1,9500,1,1,138,1,129.3,0,0,1,18,0,15,19,13,13.10770834
1,9500,1,1,136,1,125.7,0,0,0,20,0,15,19,12,14.16166667
1,9773,1,1,143,1,144.8,0,0,0,19,0,12,12,12,12.33333333
1,9254,1,1,133.1,1,98.6,0,0,0,21,0,12,28,2,5.5
1,9853,1,1,136,1,126.9,0,0,1,19,0,14,14,14,13.85714286
1,9238,1,1,139,1,146.7,0,0,1,20,0,12,13,12,13.66666667
1,9500,1,1,125,1,117,0,0,1,21,0,16,16,16,13.2575
1,9085,1,39,130,1,130,0,0,0,23,0,12,14,0,0
1,9238,1,1,137,1,125.8,0,0,1,18,0,12,16,8,12.08333333
2,9991,0,3,130,1,160,0,0,0,30,0,10,10,10,15
1,9085,1,1,130,1,134.2,0,0,0,20,0,10,18,0,0
2,9147,1,1,160,1,96,0,0,0,29,0,10,15,3,6.166666665
1,9147,1,1,100,1,101.8,0,0,0,24,0,10,16,7,10.9
1,9238,1,1,136,1,125.2,0,0,0,20,0,12,17,12,11.5
1,8014,0,1,117,1,100,0,0,0,27,0,12,12,10,13.41666667
2,9147,1,3,140,1,140,0,0,0,23,0,10,0,0,0
1,9070,1,1,132,1,120,0,0,1,23,0,12,12,12,14.75
1,9500,1,1,147,1,134.3,0,0,0,18,0,16,16,14,14.2
1,9773,1,1,158,1,144.7,0,0,1,19,0,12,12,12,14.75
1,9500,1,1,142,1,131.9,0,0,0,19,0,15,15,15,14.01517857
1,9773,1,1,143,1,136.7,0,0,1,18,0,12,12,12,13.91666667
1,9070,1,1,135,1,129.8,0,0,0,19,0,12,13,12,12.41666667
1,9773,1,1,160,1,146.5,0,0,1,18,0,12,17,12,13.46428571
1,9991,0,1,120,1,122.5,0,0,0,29,0,25,35,17,10.41666667
1,9556,1,19,133.1,1,117.8,0,0,0,24,0,15,19,14,11.68958334
1,9556,1,1,133.1,1,106,0,0,0,19,0,14,28,4,11.875
1,9556,1,1,133,1,119,0,0,0,19,0,14,17,13,11.98214286
1,9670,1,1,120,1,115.1,0,0,0,19,0,12,19,8,12.64583333
1,9254,1,1,106,1,116.9,0,0,0,20,0,12,15,11,11.95
1,9773,1,1,148,1,141.7,0,0,0,18,0,12,12,12,13.25
1,9070,1,1,134,1,127.7,0,0,0,18,0,12,19,10,11.52380952
1,9500,1,1,130,1,122.1,0,0,1,19,0,15,18,14,12.35803572
1,9085,1,1,150,1,153.5,0,0,0,19,0,12,13,12,15.19047619
1,9773,1,1,140,1,135.8,0,0,1,19,0,12,13,12,13
1,9500,1,1,138,1,127.5,0,0,1,18,0,15,16,15,14.53730159
1,9991,0,1,130,1,151.6,0,0,0,24,0,10,17,10,12.20535715
1,9500,1,1,133.1,1,121.4,0,0,0,28,0,14,19,9,13.4375
1,9500,1,1,133,1,100,0,0,0,20,0,16,16,14,11.57142857
1,9500,1,1,150,1,131.5,0,0,1,19,0,16,16,14,12.65714286
1,9147,1,1,117,1,109.3,0,0,0,22,0,10,20,3,10
1,9238,1,1,145,1,127.9,0,0,0,19,0,12,13,12,13.44047619
1,9238,1,3,140,1,140,0,0,0,36,0,25,37,24,13.03571429
1,9003,1,39,160,1,160,0,0,1,19,0,12,16,12,14.66666667
1,9238,1,1,125,1,119.8,0,0,0,18,0,12,17,11,11.85714286
4,9991,0,12,133.1,1,153,0,0,0,40,0,10,15,0,0
1,9500,1,1,139,1,125,0,0,1,19,0,14,14,12,12.9
4,9500,1,1,130,1,103.7,0,0,0,38,0,16,24,10,13.126
1,9085,1,3,120,1,120,0,0,0,32,0,19,33,7,11.58333333
1,9853,1,1,160,1,146,0,0,0,19,0,12,21,8,11.06666667
1,9070,1,1,120,1,116.9,0,0,0,19,0,12,13,12,13.46428571
2,9147,1,1,130,1,117.9,0,0,0,35,0,6,1,0,0
1,9147,1,1,124,1,128.6,0,0,0,20,0,9,9,6,11.75
1,9853,1,1,150,1,135,0,0,0,29,0,16,21,15,11.25892857
1,9991,0,1,140,1,124.6,0,0,0,29,0,10,21,9,10.825
1,9500,1,1,135,1,124,0,0,1,19,0,16,16,14,12.77142857
1,9500,1,1,143,1,129.5,0,0,1,18,0,16,16,14,13.79857143
2,8014,0,19,100,1,111.3,0,0,0,25,0,12,13,12,13.41666667
4,8014,0,19,133.1,1,95,0,0,0,50,0,11,17,0,0
2,9147,1,1,133.1,1,131.8,0,0,0,24,0,29,32,27,12.10164836
1,9119,1,1,132,1,119.1,0,0,0,18,0,10,19,0,0
1,9085,1,1,131,1,125.4,0,0,0,20,0,12,26,11,15.06043956
1,9003,1,1,147,1,140.7,0,0,1,20,0,31,32,31,14.79554656
1,9991,0,1,141,1,131.9,0,0,0,21,0,20,37,11,11.95
1,9238,1,1,160,1,124,0,1,0,28,0,14,32,8,10.5
1,9254,1,1,135,1,139.2,0,1,1,19,0,12,12,12,13.08333333
1,9500,1,1,133,1,121.8,0,1,1,18,0,16,16,16,12.93875
1,9003,1,39,130,1,130,0,1,0,25,0,12,14,0,0
2,9500,1,1,133.1,1,130.1,0,1,0,37,0,14,19,10,12.94
1,9500,1,1,133.1,1,124.5,0,1,0,38,0,14,22,9,11.99625
2,9670,1,1,130,1,162.3,0,1,0,36,0,12,25,8,11.36666667
1,9500,1,1,149,1,137.8,0,1,0,18,0,16,16,14,13
1,9670,1,1,130,1,119.5,0,1,0,19,0,11,5,0,0
1,9130,1,1,150,1,110,0,1,0,24,0,10,21,5,12.41666667
1,9238,1,1,106,1,105,0,1,0,20,0,12,18,10,11.58333333
2,9991,0,1,120,1,128.2,0,1,0,32,0,10,10,0,0
2,9991,0,19,133.1,1,120,0,1,0,39,0,10,14,1,5
1,9119,1,3,130,1,130,0,1,0,33,0,10,11,0,0
1,9670,1,1,128,1,121.7,0,1,1,20,0,10,10,9,11.575
1,9003,1,1,124,1,116,0,1,0,19,0,12,18,12,14.8
2,9991,0,1,133.1,1,133.2,0,1,0,43,0,10,25,5,11.15
2,9991,0,1,114,1,116.7,0,1,0,49,0,10,16,8,12.46666667
1,9773,1,1,140,1,126.4,0,1,1,18,0,12,14,12,13.08333333
1,9003,1,1,160,1,140,0,1,0,27,0,12,12,0,0
1,9147,1,1,122,1,120.3,0,1,1,19,0,10,17,10,13.1
1,9070,1,1,140,1,118,0,1,1,45,0,12,12,6,6.75
1,9670,1,1,160,1,149.5,0,1,0,19,0,12,14,12,13
1,9003,1,39,130,1,130,0,1,1,21,0,12,23,10,11.73214286
1,9670,1,1,141,1,126.3,0,1,1,18,0,12,15,11,12.58333333
1,9147,1,1,127,1,116.2,0,1,0,18,0,10,23,0,0
1,9254,1,1,126,1,126,0,1,0,29,0,12,18,0,0
1,9670,1,1,131,1,122.3,0,1,0,19,0,10,11,10,11.55
1,9147,1,1,130,1,119.5,0,1,1,18,0,10,13,8,11.75
1,9070,1,39,130,1,131.8,0,1,1,22,0,16,17,15,12.33035715
1,9500,1,1,140,1,130.7,0,1,1,18,0,15,18,15,12.7620635
1,9130,1,39,140,1,140,0,1,0,20,0,12,23,7,13.7
4,9670,1,19,133.1,1,130,0,1,1,29,0,12,23,1,7
1,9670,1,1,120,1,114,0,1,0,29,0,10,18,7,11.45833333
1,9773,1,1,121,1,121,0,1,0,23,0,12,23,5,12.125
1,9119,1,1,136,1,121.7,0,1,0,18,0,10,21,1,6
2,9254,1,1,136,1,130,0,1,0,22,0,12,25,6,12
1,9991,0,1,120,1,120,0,1,0,34,0,20,20,13,11.60714286
1,9991,0,4,160,1,125,0,1,0,26,0,10,14,10,13.15714286
1,171,1,1,125,1,134.1,0,1,0,24,0,34,44,25,11.44642857
1,9670,1,1,146,1,149.5,0,1,1,17,0,12,16,12,14.15178571
1,9670,1,1,117,1,113.2,0,1,0,21,0,10,21,5,10.16666667
2,9991,0,1,150,1,146,0,1,0,34,0,10,10,10,14.4
1,9003,1,39,140,1,140,0,1,0,19,0,12,17,12,13.10714286
2,9003,1,1,111,1,162.4,0,1,0,49,0,19,23,10,11.4
1,9500,1,1,120,1,136.6,0,1,0,23,0,14,28,11,12.07
1,9119,1,1,111,1,111,0,1,0,18,0,10,19,7,12.9
1,9500,1,1,118,1,115.7,0,1,0,20,0,15,18,12,13.0875
1,9670,1,1,106,1,105.7,0,1,0,19,0,12,15,11,13.56666667
1,9003,1,39,120,1,128.2,0,1,0,24,0,19,25,17,13.22222222
1,9147,1,1,151,1,137,0,1,0,18,0,10,10,10,14.2
2,9254,1,19,133.1,1,120,0,1,0,45,0,12,24,0,0
1,9991,0,1,120,1,120.5,0,1,0,30,0,10,10,2,5.5
1,9991,0,39,120,1,118.1,0,1,0,28,0,28,30,22,11.66666667
1,9991,0,1,110,1,139,0,1,0,40,0,10,0,0,0
1,9147,1,19,133.1,1,116.3,0,1,0,32,0,10,14,0,0
1,9254,1,1,118,1,120.5,0,1,0,19,0,12,24,8,11.375
1,9070,1,1,139,1,134.9,0,1,0,20,0,12,14,12,12.91666667
1,9119,1,1,130,1,123,0,1,0,18,0,10,17,1,5
1,9670,1,1,132,1,122.9,0,1,0,20,0,12,15,8,12.25
1,9991,0,1,100,1,140,0,1,0,39,0,10,14,8,12.5
1,9085,1,1,120,1,122.5,0,1,0,19,0,12,22,10,13.63333334
1,9991,0,12,133.1,1,121.5,0,1,0,38,0,10,20,5,10.91666667
1,9500,1,1,156,1,132.3,0,1,1,18,0,14,14,12,13.26666667
1,9500,1,1,143,1,131.5,0,1,1,18,0,15,16,15,13.35
2,9130,1,9,133.1,1,128.2,0,1,0,28,0,10,14,0,0
1,9670,1,1,140,1,148,0,1,0,31,0,12,20,0,0
1,9500,1,1,127,1,121.5,0,1,0,23,0,14,14,12,13.48333333
1,9500,1,1,135,1,135.4,0,1,0,21,0,15,21,11,12.3625
1,9238,1,19,133.1,1,139,0,1,0,33,0,11,14,0,0
1,9147,1,1,120,1,113.4,0,1,0,22,0,10,18,6,12.33333333
1,9119,1,39,150,1,150,0,1,0,20,0,10,13,10,17.10714286
1,9670,1,1,123,1,122,0,1,0,19,0,12,16,11,13.18333334
1,9085,1,39,150,1,150,0,1,0,20,0,12,18,12,13.47142857
1,9254,1,12,133.1,1,119.3,0,1,0,25,0,12,18,10,11.48333334
1,9003,1,1,130,1,140,0,1,0,25,0,12,0,0,0
1,9070,1,1,140,1,125,0,1,0,19,0,12,15,12,12.40476191
1,9670,1,1,141,1,140.7,0,1,0,20,0,10,11,9,13.55
2,9500,1,19,133.1,1,100,0,1,0,33,0,14,16,5,6.53
1,9773,1,1,146,1,146.7,0,1,0,19,0,12,15,12,13.72916667
1,9130,1,19,133.1,1,96,0,1,0,31,0,10,10,0,0
1,9119,1,39,160,1,160,0,1,0,24,0,13,13,4,16
1,9119,1,39,130,1,130,0,1,0,23,0,10,10,0,0
2,9991,0,1,160,1,130,0,1,1,26,0,10,23,6,10.66666667
2,9070,1,2,140,1,140,0,1,0,38,0,36,36,36,14.5
1,9119,1,1,126,1,116.6,0,1,1,20,0,10,13,10,13.9
1,9119,1,1,118,1,120.5,0,1,0,20,0,10,21,8,13.45238095
1,9085,1,19,133.1,1,103,0,1,0,25,0,12,0,0,0
1,9070,1,1,121,1,111.9,0,1,0,19,0,12,19,9,11.6
1,9119,1,1,148,1,148.7,0,1,0,18,0,10,14,10,16.1
1,9991,0,12,133.1,1,120,0,1,0,28,0,24,26,12,10.44285715
1,9119,1,1,140,1,125.7,0,1,0,18,0,10,10,0,0
1,9254,1,1,132,1,120.1,0,1,1,20,0,12,15,12,13.36904762
1,9130,1,1,140,1,127.8,0,1,0,18,0,12,16,12,14.57142857
1,9147,1,1,112,1,106.4,0,1,0,19,0,10,13,9,10.35
1,9500,1,1,100,1,100,0,1,0,24,0,16,32,4,10.25
1,9085,1,1,126,1,123.9,0,1,0,21,0,12,0,0,0
1,9670,1,1,150,1,139.5,0,1,1,20,0,12,13,12,14.83333333
1,9003,1,39,150,1,150,0,1,0,21,0,12,18,10,13.1125
2,9556,1,1,144,1,139.8,0,1,0,24,0,15,17,14,12.96428571
1,9991,0,1,133.1,1,154.4,0,1,0,27,0,10,0,0,0
1,9147,1,1,120,1,115.5,0,1,0,19,0,10,17,9,11.5
1,8014,0,1,133.1,1,119,0,1,0,39,0,16,18,16,13.18253968
1,33,1,1,133.1,1,96.1,0,1,0,25,0,14,25,4,13.25
1,9070,1,1,133,1,128.8,0,1,0,19,0,24,24,24,13.08333333
1,9773,1,1,124,1,126.8,0,1,1,21,0,12,14,9,13.91666667
1,9991,0,40,130,1,130,0,1,0,27,0,10,0,0,0
1,9147,1,1,124,1,116.7,0,1,0,19,0,10,12,0,0
1,9500,1,1,132,1,125.5,0,1,0,18,0,16,16,14,13.15428571
1,9670,1,3,110,1,110,0,1,0,27,0,23,23,15,12.75
1,9773,1,1,127,1,133.7,0,1,0,18,0,12,13,11,12.4
1,9130,1,1,130,1,117.6,0,1,0,19,0,10,22,7,11.45
1,9003,1,39,140,1,140,0,1,0,19,0,12,24,4,12.625
1,9003,1,39,150,1,150,0,1,0,22,0,12,24,6,13.04166667
1,9238,1,1,133,1,133.7,0,0,0,18,0,12,12,12,12.83333333
1,9773,1,1,109,1,137,0,0,1,18,0,12,15,11,12.73333334
1,9147,1,1,133.1,1,128.2,0,0,0,23,0,17,25,17,14.79545455
1,9773,1,1,134,1,129.5,0,1,0,18,0,12,14,12,12.91666667
1,9773,1,1,125,1,129.6,0,1,0,18,0,12,14,12,12.83333333
1,9119,1,1,135,1,121.7,0,1,0,18,0,10,16,8,11.9
1,9773,1,1,132,1,141.8,0,1,0,20,0,12,12,12,12
1,9773,1,1,135,1,129.8,0,1,0,20,0,12,17,8,12.775
1,9070,1,39,100,1,106,0,1,0,21,0,16,16,10,11.4
1,9119,1,1,125,1,121.5,0,1,0,20,0,10,14,10,15.18571429
1,9119,1,39,130,1,130,0,1,0,19,0,10,19,5,12.05
1,9670,1,1,117,1,117.7,0,1,0,20,0,12,16,12,14.26190477
1,9085,1,39,140,1,140,0,1,0,19,0,12,26,6,12.25
1,9119,1,1,132,1,133.1,0,1,0,19,0,11,17,5,11.25
1,9119,1,1,133.1,41,100,0,1,0,24,1,14,16,13,12.48809524
1,9670,1,1,132,1,119.1,0,1,0,18,0,12,17,7,11.90476191
1,9119,1,1,148,1,129.8,0,1,1,18,0,10,12,10,14.6
1,9238,1,1,133,1,131.3,0,0,0,18,0,12,14,10,12.7
1,9773,1,1,143,1,136.7,0,0,0,18,0,12,12,12,13.16666667
1,9238,1,1,143,1,126.2,0,0,1,21,0,12,14,12,13.41666667
1,9085,1,1,133.1,41,109.6,0,0,0,18,1,12,28,9,11.625
1,9500,1,1,141,1,131.9,0,0,1,18,0,15,15,15,15.59758929
1,9238,1,1,140,1,140.7,0,0,1,18,0,12,12,12,14.58333333
1,8014,0,1,134,1,120.7,0,0,0,23,0,12,14,4,5.5
1,9147,1,1,118,1,113.8,0,0,0,21,0,10,18,7,11.70833333
1,9238,1,1,135,1,121,0,0,0,20,0,12,26,2,11.5
1,8014,0,1,119,1,112.4,0,0,0,26,0,13,29,9,11.28571429
1,9773,1,1,145,1,131,0,0,1,18,0,12,16,11,11.68333334
1,9670,1,1,123,1,125.5,0,0,1,19,0,12,13,12,14.05952381
1,9500,1,1,108,1,107.8,0,0,1,20,0,15,19,13,12.67857143
1,9773,1,1,117,1,110.4,0,0,0,19,0,12,17,8,11.25
1,9238,1,39,140,1,136.1,0,0,0,21,0,12,14,5,12.25
1,9254,1,1,170,1,138.3,0,0,0,33,0,19,28,16,12.70833333
1,9085,1,1,157,1,142.3,0,0,0,18,0,10,13,8,12.75
1,9500,1,6,141,1,145,0,0,0,21,0,42,66,36,14.93333333
1,9773,1,1,125,1,125.7,0,0,0,19,0,12,13,12,12.33333333
4,9853,1,19,133.1,1,108,0,0,0,33,0,14,15,13,12.76190477
2,9500,1,1,143,1,128.7,0,0,0,18,0,15,18,15,14.1825
1,9670,1,1,142,1,128,0,0,1,18,0,12,15,12,13.64285715
1,9773,1,1,150,1,146.5,0,0,1,20,0,12,13,12,13.08333333
1,9254,1,1,112,1,106.1,0,0,0,20,0,12,0,0,0
1,8014,0,1,133.1,1,118,0,0,1,20,0,12,18,11,12.83333333
1,9085,1,1,125,1,117,0,0,1,19,0,10,14,9,12.66666667
1,9238,1,1,121,1,115.4,0,0,1,19,0,12,13,12,11.77380952
1,9238,1,1,133.1,1,117,0,0,0,21,0,12,15,12,12.54761905
1,9085,1,1,133.1,1,144.9,0,0,0,26,0,12,30,7,12.275
1,9238,1,1,135,1,127,0,0,0,21,0,12,0,0,0
1,9500,1,1,132,1,118,0,0,0,18,0,16,16,14,12.32857143
5,9853,1,19,133.1,1,118,0,0,0,27,0,14,24,7,10.83333333
1,9070,1,1,135,1,126.4,0,0,1,20,0,24,24,23,12.98863637
1,9670,1,39,110,1,110,0,0,0,21,0,12,16,9,12.54166667
1,9556,1,1,133,1,124.4,0,0,1,18,0,15,15,15,14.2125
1,9085,1,39,140,1,140,0,0,0,20,0,12,24,11,12.17777778
1,9773,1,1,135,1,129.4,0,0,0,18,0,12,13,12,12.5
1,9238,1,39,140,1,141.7,0,0,1,20,0,12,12,12,12.83333333
1,9085,1,1,144,1,132.1,0,0,1,19,0,10,17,6,12.83333333
1,9500,1,1,122,1,116.8,0,0,0,20,0,15,16,13,13.87142857
1,9991,0,1,143,1,135,0,0,1,20,0,10,11,10,12.61666667
1,9085,1,39,150,1,150,0,0,0,20,0,10,17,6,12.875
1,9238,1,1,124,1,116,0,0,0,19,0,11,12,0,0
1,9773,1,1,156,1,155,0,0,0,18,0,12,15,12,13.76785715
1,9085,1,1,142,1,127,0,0,0,18,0,10,16,8,12.46666667
1,9500,1,1,142,1,130.8,0,0,1,19,0,15,18,13,12.62738095
1,9500,1,1,126,1,121.8,0,0,0,19,0,15,18,13,13.75154762
1,9003,1,19,133.1,1,140,0,1,0,43,0,12,22,11,12.50892857
2,9070,1,1,170,1,148.5,0,1,0,47,0,17,21,13,14.0125
1,9147,1,1,130,1,109.8,0,1,0,23,0,5,5,0,0
1,9238,1,1,133,41,119.7,0,0,1,19,1,12,15,12,12.66666667
1,9500,1,1,122,1,122,0,0,0,20,0,16,22,12,12.49166667
1,171,1,1,138,1,147.5,0,0,1,19,0,23,24,23,13.91666667
1,9085,1,1,163,14,150.8,0,0,0,19,1,12,21,12,15.25
1,9085,1,39,150,1,150,0,0,0,19,0,12,15,12,13.57142857
1,8014,0,19,133.1,1,131.5,0,0,1,39,0,12,18,10,12.79166667
1,9070,1,1,144,1,127.2,0,0,1,20,0,12,14,12,12.83333333
1,9070,1,1,118,1,111,0,0,0,21,0,12,12,12,12.58333333
1,9238,1,1,101,24,119.9,0,0,0,22,1,21,36,13,11.06944445
1,9773,1,1,133,1,133.7,0,0,0,19,0,11,21,1,6.5
1,9670,1,1,133.1,1,140,0,0,0,22,0,12,12,12,15.58333333
1,9853,1,1,124,1,113.9,0,0,1,19,0,12,15,12,12.33333333
5,9147,1,1,133.1,1,119.8,0,1,0,26,0,10,14,10,11.1
1,9991,0,1,110,1,121.8,0,1,0,36,0,10,10,0,0
2,9147,1,1,160,1,110,0,1,0,30,0,10,14,6,11.25
1,9003,1,1,120,1,134.4,0,1,0,24,0,12,17,12,15.80714286
1,9147,1,1,133.1,1,125.3,0,1,0,26,0,29,30,22,11.22727273
1,9147,1,1,132,1,119.1,0,1,0,19,0,10,22,1,6
5,9238,1,1,130,1,146,0,1,0,34,0,12,19,9,11.925
1,9130,1,1,130,1,130,0,1,0,33,0,10,19,4,13.5
1,9147,1,1,129,1,122,0,1,0,19,0,10,18,9,11.175
1,9119,1,1,130,1,118.1,0,1,0,26,0,10,25,2,10.5
1,9670,1,1,140,1,105.2,0,1,0,29,0,12,13,1,7
1,9119,1,1,131,1,123.3,0,1,1,19,0,10,17,7,12.55
1,9991,0,19,133.1,1,149.4,0,1,0,29,0,10,20,3,11.66666667
1,9254,1,1,112,1,108.5,0,1,0,21,0,12,13,11,12.03333334
1,9254,1,1,119,1,125,0,1,0,19,0,12,17,7,10.65
1,9500,1,1,133.1,1,101,0,1,0,20,0,15,29,12,12.36741071
1,9085,1,1,123,1,112.9,0,1,0,18,0,10,10,0,0
1,9070,1,1,131,1,120.2,0,1,0,18,0,12,14,11,12.11666667
1,9147,1,1,120,1,111.6,0,1,1,21,0,10,14,8,12.71666667
1,9147,1,1,125,1,134.1,0,1,0,20,0,10,0,0,0
1,9119,1,1,133.1,1,101.6,0,1,1,30,0,10,16,0,0
1,9670,1,1,121,1,111.9,0,1,0,19,0,12,12,12,14.08333333
1,9147,1,1,148,1,118.4,0,1,0,30,0,10,14,9,13.325
1,9147,1,1,139,1,127.1,0,1,1,22,0,10,21,9,11.225
1,9070,1,1,128,1,136.1,0,1,0,19,0,12,14,11,12.23333334
1,9670,1,1,132,1,124,0,1,0,21,0,10,12,7,11.79166667
1,9085,1,1,137,1,141.6,0,1,0,21,0,10,14,9,12.125
1,9147,1,1,120,1,110,0,1,0,27,0,10,22,6,10.54166667
1,33,1,1,134,1,100,0,1,0,32,0,14,15,0,0
1,9670,1,12,133.1,1,120,0,1,0,40,0,12,19,0,0
1,9147,1,1,116,1,124.8,0,1,0,20,0,10,19,4,13.41666667
1,9130,1,39,140,1,140,0,1,0,20,0,10,21,4,11.5
1,9147,1,1,122,1,118.9,0,1,0,21,0,10,24,2,5.25
1,9670,1,1,141,1,130.2,0,1,0,18,0,12,6,6,6.75
1,9003,1,1,120,1,120,0,1,0,19,0,12,36,1,5.5
5,9070,1,3,140,1,140,0,1,0,30,0,12,12,1,5
1,9003,1,12,133.1,1,130,0,1,0,29,0,12,25,0,0
1,9119,1,1,137,1,130.4,0,1,0,18,0,10,17,4,11.33333333
1,9670,1,1,122,1,116.1,0,1,1,18,0,10,11,9,12.225
1,9003,1,39,130,1,130,0,1,0,22,0,17,34,11,11.53333334
1,9991,0,1,140,1,124.3,0,1,0,27,0,10,10,0,0
1,9670,1,1,125,1,125,0,1,0,20,0,12,18,9,14.125
1,8014,0,2,110,1,110,0,1,0,42,0,23,23,21,14.32727273
1,9003,1,1,133.1,1,115,0,1,0,21,0,24,27,24,14.5
1,9500,1,1,132,1,129.6,1,1,0,23,0,15,20,13,12.34166667
1,9070,1,1,122,1,128.8,0,1,0,21,0,24,25,9,13.35
2,9238,1,1,120,1,134,0,1,1,40,0,12,17,10,12.54166667
1,9147,1,1,129,1,112,0,1,0,22,0,18,23,12,11.225
1,9500,1,1,144,1,128.8,0,1,0,19,0,14,14,12,13.2
1,9119,1,1,130,1,134,0,1,1,24,0,10,16,9,12.91666667
1,9254,1,1,133.1,1,125,0,1,0,21,0,12,24,7,11.41666667
1,9119,1,1,133,1,123.2,0,1,0,18,0,10,11,10,14.1
1,9119,1,1,131,1,118.4,0,1,0,18,0,10,20,2,5.75
1,9670,1,1,133.1,1,116.2,0,1,0,24,0,12,23,10,13.26190477
1,9119,1,1,133.1,1,123,0,1,1,28,0,10,25,8,13.38095238
1,9670,1,1,118,1,113.5,0,0,1,19,0,12,15,11,13.75
1,9085,1,40,120,1,125,0,0,0,28,0,12,20,10,15.01428572
1,9853,1,1,133.1,1,134.8,0,0,0,18,0,12,24,0,0
1,9500,1,1,125,1,119.8,0,0,1,19,0,16,16,16,12.82875
1,9130,1,1,125,1,125,0,0,0,21,0,10,12,4,6.875
1,9500,1,1,148,1,135.1,0,0,0,18,0,15,0,0,0
1,9070,1,1,139,1,138.3,0,0,0,19,0,12,12,12,13.91666667
1,9500,1,1,130,1,122.5,0,0,0,19,0,16,16,14,13.93714286
1,9070,1,1,148,1,148,0,0,0,20,0,24,24,22,14.64166666
1,9773,1,1,130,1,126.2,0,0,0,18,0,12,12,11,11.93333334
1,9500,1,6,134,1,129.8,0,0,0,20,0,14,14,12,14.85
1,9085,1,19,133.1,1,104,0,0,0,26,0,10,23,1,6
1,9500,1,1,137,1,126.7,0,0,0,18,0,15,17,15,14.65486111
1,8014,0,1,130,1,120,0,0,0,58,0,12,24,10,12
1,9500,1,1,137,1,124.6,0,0,0,18,0,15,18,15,13.47025
1,9085,1,1,130,1,130,0,0,0,20,0,12,32,9,11.9
1,9991,0,1,140,1,127.3,0,0,0,20,0,10,0,0,0
1,9147,1,1,150,1,122,0,0,0,29,0,29,36,27,11.8489011
1,9238,1,3,130,1,125.1,0,0,0,27,0,11,14,0,0
